SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF,HBESS,PIBESS,GLENSF,HD1WF,GIRGSF,RYANCWF,GPWFEST,RANGEB,WUNUSF,MOKOSF
2024-12-02 07:40:00,0.0,22.7,,0.48,0.0,3.94598,,14.03,11.3,3.23,-0.01,0.0,13.4769,0.0,0.0,0,6.2,33.6,0.04,0.0,,47.1,108.25,0.0,0.1,0.0,73.3,199.973,11.2,0.0,1116.0,987.375,0.0,0.02,0.9,22.29,0.0,4.84,0.0,14.6,0.0,88.19,247.080001831,0.0,64.87,0.5,-0.4,0.585,5.06,49.76,,0.0,24.187,0.1,0.0,0.0,839.531,-0.1,67.04,37.75,0.0,0.766,,,102.06,13.62,74.67,0.0,0.0,,4.34,0.0
2024-12-02 07:45:00,0.0,23.8,,0.47,0.0,3.73846,,15.1,12.3,3.57,-0.01,0.0,14.7436,0.0,0.0,0,6.0,27.4,0.04,0.0,,47.7,108.42,0.0,0.1,0.0,75.6,198.951,12.7,0.0,1117.0,1065.75,0.0,0.02,0.9,22.12,0.0,4.49,0.0,13.2,0.0,83.22,142.38999939,0.0,64.96,0.4,-0.4,0.585,3.7,51.94,,0.0,23.894,0.1,0.0,0.0,812.344,-0.1,68.07,43.84,0.2,0.82094,,,102.07,13.04,74.67,0.0,0.0,,4.33,0.0
2024-12-02 07:50:00,0.0,19.3,,0.5,0.0,4.47089,,14.5,14.4,4.85,-0.02,0.0,14.2331,0.0,0.0,0,5.5,26.35,0.04,0.0,,48.1,108.56,0.0,0.1,0.0,70.0,199.912,12.3,0.0,1116.0,1051.88,0.0,0.02,1.305,31.68,0.0,4.25,0.0,14.3,0.0,98.09,186.330001831,0.0,65.03,1.3,-0.4,0.585,3.95,57.31,,0.0,27.191,0.1,0.0,0.0,794.0,-0.2,63.05,41.08,0.4,0.91859,,,102.03,11.76,74.65,0.0,0.0,,4.32,0.0
2024-12-02 07:55:00,0.0,18.9,,0.5,0.0,4.93477,,14.51,15.2,6.28,-0.02,0.0,14.0252,0.0,0.0,0,6.8,30.02,0.04,0.0,,48.5,108.7,0.0,0.1,0.0,69.2,197.211,13.8,0.0,1116.0,1093.12,0.0,0.02,1.425,37.84,0.0,6.02,0.0,15.3,0.0,98.41,124.760002136,0.0,65.06,1.1,-0.4,0.81,4.49,62.81,,0.0,30.069,0.1,0.0,0.0,759.344,-0.1,62.34,43.63,1.6,0.96742,,,102.06,9.94,74.7,0.0,0.0,,4.34,0.0
2024-12-02 08:00:00,0.0,19.2,,0.5,0.0,4.6479,,14.98,15.4,7.48,-0.01,0.0,15.7619,0.0,0.0,0,6.3,35.61,0.04,0.0,,48.7,108.79,0.0,0.1,0.0,66.2,197.768,13.3,0.0,1113.0,1014.38,0.0,0.02,1.725,45.32,0.0,5.58,0.0,15.7,0.0,115.69,140.800003052,0.0,65.03,1.2,-0.4,0.72,5.31,84.0,,0.0,37.369,0.1,0.0,0.0,746.875,-0.1,59.59,39.57,1.5,0.97963,,,102.05,8.44,74.69,0.0,0.0,,4.34,0.0
2024-12-02 08:05:00,0.0,22.2,,0.5,0.0,4.84932,,16.23,15.7,6.64,-0.01,0.0,17.7705,0.0,0.0,0,3.9,47.96,0.04,0.0,,48.8,108.87,0.0,0.1,0.0,50.5,194.854,14.5,0.0,1077.0,924.375,0.0,0.02,2.355,59.79,0.0,5.03,0.0,19.2,0.0,152.85,95.0800018311,0.0,65.01,1.3,-0.4,0.585,5.64,97.94,,0.0,38.819,0.1,0.0,0.0,725.938,-0.2,45.13,53.02,1.9,1.15053,,,102.06,6.38,74.76,0.0,0.0,,4.33,0.0
2024-12-02 08:10:00,0.0,29.2,,0.54,0.0,7.44945,,18.6,14.6,7.75,-0.01,0.0,18.3542,0.0,0.0,0,4.3,58.32,0.04,0.0,,48.8,108.91,0.0,0.1,0.0,49.4,199.966,14.0,0.0,1053.0,902.25,0.0,0.02,2.565,90.3,0.0,4.11,0.0,17.9,0.0,160.13,42.1399993896,0.0,64.98,2.9,-0.4,0.585,4.92,100.59,,0.0,39.484,0.1,0.0,0.0,702.25,-0.1,44.5,50.02,3.5,2.16373,,,102.03,5.96,74.58,0.0,0.0,,4.33,0.0
2024-12-02 08:15:00,0.0,29.1,,0.51,0.0,12.369,,21.83,13.0,8.73,-0.01,0.0,19.8707,0.0,0.0,0,5.9,66.06,0.04,0.0,,48.8,108.93,0.0,0.1,0.0,55.1,195.953,16.0,0.0,1008.0,904.125,0.0,0.02,2.475,120.36,0.0,5.12,0.0,17.5,0.0,168.96,21.7399997711,0.0,65.08,2.6,-0.4,0.585,5.88,121.0,,0.0,41.661,0.1,0.0,0.0,661.844,-0.1,49.62,52.15,5.4,4.23285,,,102.04,5.5,74.63,0.0,0.0,,4.33,0.0
2024-12-02 08:20:00,0.0,26.6,,0.48,0.0,15.0118,,26.54,12.7,7.9,-0.01,0.0,19.7253,0.0,0.0,0,5.9,70.63,0.04,0.0,,48.8,108.96,0.0,0.1,0.0,56.2,193.412,16.2,0.0,961.0,875.625,0.0,0.02,3.27,130.58,0.0,6.47,0.0,18.1,0.0,165.13,5.84999990463,0.0,65.11,3.1,-0.2,0.585,6.07,130.28,,0.0,43.45,0.1,0.0,0.0,634.25,-0.1,50.59,46.29,5.1,5.92966,,,102.05,4.1,74.63,0.0,0.0,,4.33,0.0
2024-12-02 08:25:00,0.0,30.6,,0.48,0.0,23.4897,,28.94,14.2,13.78,-0.01,0.0,21.804,0.0,0.0,0,6.9,72.91,0.04,0.0,,48.9,109.01,0.0,0.1,0.0,52.2,195.289,16.4,0.0,926.0,870.0,0.0,0.02,3.615,136.77,0.0,8.37,0.0,22.4,0.0,174.74,0.0,0.0,65.03,3.6,-0.2,0.585,4.28,143.68,,0.0,43.056,0.2,0.0,0.0,621.156,-0.1,46.99,50.8,6.3,6.79637,,,102.14,4.18,74.69,0.0,0.0,,4.34,0.0
2024-12-02 08:30:00,0.0,35.9,,0.47,0.0,27.7318,,33.75,14.9,11.27,-0.02,0.0,17.9896,0.0,0.0,0,6.6,76.13,0.04,0.0,,48.9,109.06,0.0,0.1,0.0,64.6,199.638,18.7,0.0,879.0,895.5,0.0,0.02,3.75,142.09,0.0,8.32,0.0,26.3,0.0,86.8,0.0,0.0,64.89,5.0,-0.4,0.585,6.75,154.57,,0.0,47.21,0.1,0.0,0.0,606.969,-0.1,60.96,49.71,7.6,12.314,,,102.07,4.62,74.68,0.0,0.0,,4.33,0.0
2024-12-02 08:35:00,0.0,38.0,,0.49,0.0,32.0348,,37.98,15.0,13.58,-0.01,0.0,20.652,0.0,0.0,0,6.5,91.73,0.04,0.0,,48.9,109.12,0.0,0.1,0.0,75.1,199.912,20.2,0.0,840.0,900.375,0.0,0.02,3.3,134.38,0.0,10.61,0.0,27.7,0.0,85.5,0.0,0.0,64.97,4.4,-0.4,0.585,6.9,170.99,,0.0,48.73,0.1,0.0,0.0,599.219,-0.1,67.67,61.6,6.4,19.028,,,102.06,3.76,74.61,0.0,0.0,,4.33,0.0
2024-12-02 08:40:00,0.0,42.1,,0.5,0.0,42.0569,,40.03,15.7,17.71,-0.01,0.0,24.2893,0.0,0.0,0,7.0,96.38,0.04,0.0,,48.9,109.1,0.0,0.1,0.0,78.0,199.645,19.0,0.0,813.0,920.625,0.0,0.02,4.245,130.49,0.0,11.3,0.0,29.2,0.0,87.8,0.0,0.0,65.11,2.7,-0.2,0.72,5.02,142.36,,0.0,50.72,0.1,0.0,0.0,601.969,-0.1,70.28,66.13,7.6,15.555,,,98.65,10.84,74.65,0.0,0.0,,4.34,0.0
2024-12-02 08:45:00,0.0,41.9,,0.48,0.0,44.181,,53.68,17.9,21.53,-0.01,0.0,26.0936,0.0,0.0,0,7.3,90.32,0.04,0.0,,48.9,109.07,0.0,0.1,0.0,79.4,199.821,18.9,0.0,770.0,855.375,0.0,0.02,5.85,127.83,0.0,10.5,0.0,35.8,0.0,91.1,0.0,0.0,65.05,2.5,-0.2,0.585,0.66,134.29,,0.0,45.864,0.1,0.0,0.0,590.438,-0.1,71.47,67.7,5.6,19.1073,,,102.06,12.48,74.61,0.0,0.0,,4.33,0.0
2024-12-02 08:50:00,0.0,42.7,,0.48,0.0,46.0914,,59.57,19.4,21.57,-0.01,0.0,28.9321,0.0,0.0,0,6.4,77.21,0.04,0.0,,48.9,42.6,0.0,0.1,0.0,75.4,199.592,22.3,0.0,742.0,845.25,0.0,0.02,5.925,136.24,0.0,0.0,0.0,37.9,0.0,92.9,0.0,0.0,65.06,3.5,-0.3,0.585,0.0,138.83,,0.0,43.112,0.1,0.0,0.0,602.531,-0.1,67.89,3.59,5.7,0.0,,,102.08,20.9,74.63,0.0,0.0,,4.33,0.0
2024-12-02 08:55:00,0.0,57.8,,0.48,0.351,44.9744,,70.31,18.2,19.99,-0.01,0.0,32.044,0.0,0.0,0,7.1,69.96,0.04,0.0,,49.0,1.16,0.0,0.1,0.0,50.7,199.462,21.0,0.0,695.0,840.75,0.0,0.02,6.09,149.06,0.0,0.0,0.0,34.8,0.0,93.78,62.0400009155,0.0,64.96,7.8,-0.2,0.72,0.0,139.42,,0.0,42.832,0.2,0.0,0.0,596.812,-0.1,41.22,0.0,4.5,0.0,,,102.06,23.94,74.67,0.0,0.0,,4.33,0.0
2024-12-02 09:00:00,0.0,67.9,,0.51,0.0,42.0752,,75.42,19.9,22.04,-0.01,0.0,31.8997,0.0,0.0,0,7.3,73.34,0.04,0.0,,49.0,16.89,0.0,0.1,0.0,62.2,195.167,6.0,0.0,659.0,840.0,0.0,0.02,4.545,134.12,0.0,0.0,0.0,34.7,0.0,87.2,89.5599975586,0.0,65.02,6.2,-0.4,0.585,0.0,140.58,,0.0,47.527,0.1,0.0,0.0,597.469,-0.1,56.94,0.0,5.7,0.0,,,102.07,35.24,74.63,0.0,0.0,,4.31,0.0
2024-12-02 09:05:00,0.0,84.7,,0.47,0.0,42.2522,,76.18,19.7,26.12,-0.01,0.0,30.0605,0.0,0.0,0,7.2,84.25,0.04,0.0,,49.0,0.89,0.0,0.1,0.0,63.0,198.173,0.4,0.0,639.0,805.875,0.0,0.02,5.445,122.42,0.0,0.0,0.0,32.2,0.0,98.4,74.6299972534,0.0,65.06,4.9,-0.2,0.585,0.0,143.69,,0.0,44.77,0.1,0.0,0.0,618.906,-0.1,56.73,0.0,5.1,0.0,,,102.03,39.08,75.93,0.0,2.73,,4.33,0.0
2024-12-02 09:10:00,0.0,83.8,,0.49,0.0,36.9787,,76.61,20.4,24.59,-0.01,0.0,34.6399,0.0,0.0,0,7.3,89.56,0.04,0.0,,49.0,88.11,0.0,0.1,0.0,62.7,196.868,0.0,0.0,581.0,712.125,0.0,0.02,5.115,128.5,0.0,16.98,0.0,31.3,0.0,91.7,50.1899986267,0.0,65.04,7.2,-0.2,0.585,11.43,145.64,,0.0,50.575,0.1,0.0,0.0,598.875,-0.1,56.5,88.8,7.1,21.2131,,,102.04,46.8,0.91,0.0,7.26,,4.33,0.0
2024-12-02 09:15:00,0.0,93.2,,0.49,0.0,34.4457,,89.23,22.4,23.54,-0.01,0.0,40.2903,0.0,0.0,0,6.6,89.63,0.04,0.0,,49.0,109.07,0.0,0.1,0.0,70.0,196.929,0.0,0.0,558.0,636.375,0.0,0.02,5.7,117.8,0.0,0.0,0.0,35.9,0.0,81.6,125.900001526,0.0,65.06,11.6,-0.4,0.585,0.53,156.72,,0.0,55.424,0.1,0.0,0.0,601.0,-0.1,63.13,23.67,5.0,0.0,,,102.05,42.36,0.25,0.0,7.81,,4.32,0.0
2024-12-02 09:20:00,0.0,102.5,,0.48,0.0,31.2718,,90.64,21.7,21.62,-0.01,0.0,39.4383,0.0,0.0,0,5.7,75.0,0.04,0.0,,49.0,109.04,0.0,0.1,0.0,61.7,196.754,21.5,0.0,540.0,635.625,0.0,0.02,4.665,123.12,0.0,9.62,0.0,36.2,0.0,71.5,12.3400001526,0.0,65.03,13.6,-0.2,0.585,0.0,159.89,,0.0,58.709,0.1,0.0,0.0,599.312,-0.2,55.01,79.47,4.6,0.0,,,102.06,54.92,0.19,0.0,8.46,,4.32,0.0
2024-12-02 09:25:00,0.0,109.9,,0.49,0.0,32.8038,,92.03,20.1,25.39,-0.01,0.0,38.9407,0.0,0.0,0,6.3,85.29,0.04,0.0,,49.0,109.11,0.0,0.1,0.0,59.5,187.118,6.4,0.0,524.0,639.375,0.0,0.02,6.36,135.71,0.0,0.0,0.04883,34.3,0.0,61.3,0.0,0.0,64.98,17.3,-0.4,0.585,0.0,165.67,,0.0,59.5,0.1,0.0,0.0,601.875,-0.2,53.55,65.55,5.9,0.0,,,102.06,53.88,0.25,0.0,9.25,,4.33,0.0
2024-12-02 09:30:00,0.0,107.0,,0.48,0.0,46.1524,,94.59,26.6,33.11,-0.01,0.0,34.3941,0.0,0.0,0,4.7,96.05,0.04,0.0,,49.0,109.15,0.0,0.1,0.0,67.9,192.641,0.0,0.0,504.0,639.375,0.0,0.02,7.935,123.53,0.0,0.0,0.83926,35.4,0.0,63.3,1.78999996185,0.0,64.89,21.4,-0.2,0.585,0.0,178.54,,0.0,72.436,0.2,0.0,0.0,598.219,-0.1,62.15,29.21,5.6,0.0,,,102.05,41.0,0.24,0.0,11.22,,4.33,0.0
2024-12-02 09:35:00,0.0,108.2,,0.48,0.0,37.3571,,93.05,26.0,28.29,-0.01,0.0,38.5659,0.0,0.0,0,5.6,116.74,0.04,0.0,,49.0,24.46,0.0,0.1,0.0,71.3,197.959,0.0,0.0,502.0,641.25,0.0,0.02,7.86,118.49,0.0,0.0,1.05899,30.8,0.0,70.1,0.0,0.0,65.01,17.5,-0.2,0.585,0.0,167.65,,0.0,80.493,0.1,0.0,0.0,597.5,-0.2,64.18,1.55,5.8,0.0,,,102.04,53.56,0.24,0.0,8.77,,4.32,0.0
2024-12-02 09:40:00,0.0,104.7,,0.52,0.0,38.2666,,89.81,26.0,31.56,-0.02,0.0,40.831,0.0,0.0,0,5.7,123.96,0.04,0.0,,49.0,108.54,0.0,0.1,0.0,71.8,197.799,0.0,0.0,504.0,640.875,0.0,0.02,6.495,125.65,0.0,0.0,0.63021,28.7,0.0,65.8,4.69000005722,0.0,64.97,17.0,-0.3,0.585,0.0,193.39,,0.0,82.506,0.1,0.0,0.0,589.219,-0.2,64.69,56.25,6.9,0.0,,,102.04,46.2,0.21,0.0,8.72,,4.32,0.0
2024-12-02 09:45:00,0.0,103.8,,0.5,0.0,34.8547,,91.81,26.9,21.31,-0.01,0.0,34.8221,0.0,0.0,0,5.2,129.77,0.04,0.0,,49.0,21.54,0.0,0.1,0.0,76.0,197.692,0.0,0.0,519.0,650.625,0.0,0.02,5.61,127.42,0.0,0.0,2.00354,32.6,0.0,65.8,162.279998779,0.0,64.99,17.7,-0.2,0.585,0.0,200.08,,0.0,87.37,0.2,0.0,0.0,607.531,-0.1,68.45,3.15,7.6,0.0,,,102.03,37.84,0.19,0.0,7.18,,4.32,0.0
2024-12-02 09:50:00,0.0,100.6,,0.49,0.0,31.7723,,91.29,27.2,26.44,-0.01,0.0,35.4079,0.0,0.0,0,5.7,66.72,0.04,0.0,,49.0,0.72,0.0,0.1,0.0,76.8,197.486,18.0,0.0,516.0,646.875,0.0,0.02,10.245,38.86,0.0,0.0,0.0,0.0,0.0,68.9,285.339996338,0.0,64.83,22.4,-0.2,0.585,0.0,191.15,,0.0,96.307,0.1,0.0,0.0,605.562,-0.1,69.18,0.0,5.1,0.0,,,102.04,15.52,0.25,0.18,0.0,,4.34,0.0
2024-12-02 09:55:00,0.0,94.5,,36.77,0.0,35.3613,,90.76,28.3,27.34,-0.01,0.0,38.2403,0.0,0.0,0,7.0,153.76,0.04,0.0,,49.0,0.12,0.0,0.1,0.0,83.3,24.4717,3.0,0.0,499.0,634.5,0.0,0.02,8.46,40.4,0.0,0.0,0.0,0.0,0.0,68.3,423.779998779,0.0,65.04,20.7,0.0,0.585,0.0,191.24,,0.0,87.653,33.1,0.0,0.0,603.062,-0.1,75.17,0.0,5.1,0.0,,,102.02,0.0,0.22,0.0,0.0,,4.33,0.0
2024-12-02 10:00:00,0.0,89.5,,33.23,0.0,0.0,,87.8,24.7,29.41,-0.01,0.0,36.053,0.0,0.0,0,6.9,62.28,0.04,0.0,,49.0,0.13,0.0,0.1,0.0,85.3,0.67521,0.0,0.0,498.0,639.0,0.0,0.02,6.765,40.21,0.0,0.0,0.62258,0.0,0.0,76.5,521.599975586,0.0,64.99,22.4,0.0,0.585,0.0,172.99,,0.0,83.874,32.1,0.0,0.0,599.781,-0.1,59.21,0.0,5.8,0.0,,,102.01,54.16,0.25,0.0,0.0,,4.32,0.0
2024-12-02 10:05:00,0.0,93.3,,43.79,0.0,53.0312,,86.71,22.4,32.82,-0.01,0.0,35.8707,0.0,0.0,0,5.9,144.37,0.04,0.0,,49.0,0.13,0.0,0.1,0.0,79.7,2.3537,0.0,0.0,515.0,559.875,0.0,0.02,8.175,39.94,0.0,0.0,0.0,0.0,0.0,64.2,459.279998779,0.0,65.0,21.4,0.3,0.585,0.0,207.17,,0.0,93.795,42.7,0.0,0.0,605.5,-0.1,68.21,0.0,4.1,0.0,,,102.02,15.2,0.24,0.0,0.0,,4.32,0.0
2024-12-02 10:10:00,0.0,102.5,,78.61,0.0,58.0301,,86.58,19.4,3.61,-0.01,0.0,39.4322,0.0,0.0,0,5.1,128.74,0.04,0.0,,49.0,0.11,0.0,0.1,0.0,81.2,9.90692,0.0,0.0,503.0,498.75,0.0,0.02,7.29,39.75,0.0,0.0,1.48625,0.0,0.0,58.1,556.400024414,0.0,64.99,27.6,0.3,0.585,0.0,192.74,,0.0,87.999,44.1,0.0,0.0,604.219,-0.1,0.2,0.0,7.7,0.0,,,102.02,0.0,0.24,0.0,0.0,,4.33,0.0
2024-12-02 10:15:00,0.0,91.5,,71.72,0.0,49.1798,,84.69,20.4,0.0,-0.01,0.0,30.72,0.0,0.0,0,6.8,153.93,0.04,0.0,,49.0,0.13,0.0,0.1,0.0,80.4,0.6981,0.0,0.0,500.0,499.125,0.0,0.02,9.915,39.8,0.0,0.0,3.27464,0.0,0.0,57.3,506.429992676,0.0,65.0,25.6,0.4,0.585,0.0,201.78,,0.0,82.821,68.8,0.0,0.0,597.406,0.0,0.2,0.0,8.1,0.0,,,102.01,43.86,0.25,1.52,0.0,,4.33,0.0
2024-12-02 10:20:00,0.0,93.4,,64.12,0.0,60.8621,,78.32,25.6,0.0,-0.01,0.0,33.4541,0.0,0.0,0,7.3,94.69,0.04,0.0,,49.0,0.14,0.0,0.1,0.0,77.0,0.94224,0.0,0.0,505.0,500.625,0.0,0.02,6.78,39.81,0.0,0.0,0.0,0.0,0.0,73.4,568.349975586,0.0,65.04,18.9,0.6,0.585,0.0,170.89,,0.0,79.923,64.7,0.0,0.0,600.844,-0.1,0.2,0.0,7.5,0.0,,,102.02,3.18,0.24,5.57,0.0,,4.32,0.0
2024-12-02 10:25:00,0.0,97.1,,73.41,0.0,54.9538,,77.19,21.1,0.0,-0.01,0.0,37.0483,0.0,0.0,0,7.3,151.32,0.04,0.0,,49.0,0.13,0.0,0.1,0.0,66.5,0.65232,0.0,0.0,499.0,499.5,0.0,0.02,6.765,39.96,0.0,0.0,0.0,0.0,0.0,70.1,475.859985352,0.0,64.98,22.4,1.4,0.585,0.0,199.01,,0.0,84.259,73.7,0.0,0.0,597.531,-0.1,0.21,0.0,9.0,0.0,,,101.99,0.0,0.24,9.17,0.0,,4.33,0.0
2024-12-02 10:30:00,0.0,96.5,,39.16,0.0,0.5951,,74.56,23.9,0.0,-0.01,0.0,35.8564,0.0,0.0,0,6.2,67.97,0.04,0.0,,49.1,0.1,0.0,0.1,0.0,73.3,93.4806,0.0,0.0,506.0,501.375,0.0,0.02,5.64,39.68,0.0,0.0,0.04883,0.0,0.0,64.0,698.5,0.0,64.96,21.9,1.7,0.585,0.0,100.54,,0.0,73.325,42.8,0.0,0.0,596.094,-0.1,0.2,0.0,10.8,0.0,,,102.02,54.76,0.26,10.55,0.0,,4.33,0.0
2024-12-02 10:35:00,0.0,102.8,,58.38,0.0,77.232,,75.45,20.3,0.0,-0.01,0.0,38.7379,0.0,0.0,0,7.3,149.38,0.04,0.0,,49.0,0.09,0.0,0.1,0.0,70.5,5.71069,0.0,0.0,503.0,501.375,0.0,0.02,4.725,83.54,0.0,0.0,20.0003,0.0,0.0,63.8,577.299987793,0.0,1.06,19.5,2.3,0.585,0.0,218.88,,0.0,84.86,56.5,0.0,0.0,602.719,-0.1,0.19,0.0,9.2,0.0,,,102.03,14.48,0.21,16.04,0.0,,4.32,0.0
2024-12-02 10:40:00,0.0,100.7,,38.58,0.0,73.3867,,67.61,22.7,0.0,-0.01,0.0,32.6881,0.0,0.0,0,7.1,147.47,0.04,0.0,,47.6,0.04,0.0,0.1,0.0,75.7,94.5487,0.0,0.0,512.0,499.125,0.0,0.02,4.32,168.66,0.0,0.0,26.1116,0.0,0.0,68.1,486.390014648,0.0,1.0,17.0,3.4,0.585,0.0,209.15,,0.0,81.667,40.5,0.0,0.0,604.469,-0.2,0.18,0.0,11.3,0.0,,,101.99,19.32,0.2,19.41,0.0,,4.33,0.0
2024-12-02 10:45:00,0.0,95.0,,0.52,0.0,64.7562,,64.79,25.6,0.0,-0.01,0.0,27.7934,0.0,0.0,0,6.5,135.12,0.04,0.0,,49.0,0.14,0.0,0.1,0.0,63.5,195.67,0.0,0.0,504.0,500.25,0.0,0.02,4.755,94.68,0.0,0.0,31.1518,0.0,0.0,60.2,673.710021973,0.0,1.01,13.8,4.0,0.585,0.0,220.61,,0.0,79.833,3.6,0.0,0.0,594.062,-0.2,54.86,0.0,8.9,0.0,,,102.03,0.0,0.23,18.36,0.0,,4.33,0.0
2024-12-02 10:50:00,0.0,81.0,,0.51,0.0,65.8793,,67.31,20.0,0.0,-0.01,0.0,33.4234,0.0,0.0,0,5.1,144.73,0.04,0.0,,48.9,0.12,0.0,0.1,0.0,48.9,194.381,0.0,0.0,500.0,500.625,0.0,0.02,3.6,163.1,0.0,0.0,28.4661,0.0,0.0,60.8,443.890014648,0.0,1.05,18.1,6.2,0.585,0.0,209.47,,0.0,82.799,0.1,0.0,0.0,588.938,-0.1,43.39,0.0,9.2,0.0,,,102.03,59.62,0.22,12.24,0.0,,4.34,0.0
2024-12-02 10:55:00,0.0,92.4,,0.49,0.0,68.0705,,72.93,26.3,0.0,-0.01,0.0,40.3538,0.0,0.0,0,4.8,140.63,0.04,0.0,,48.0,0.1,0.0,0.1,0.0,47.9,185.042,0.0,0.0,513.0,500.625,0.0,0.02,4.875,160.08,0.0,0.0,26.7907,35.9,0.0,69.8,403.920013428,0.0,31.0,17.8,5.6,0.585,0.0,237.85,,0.0,98.964,0.1,0.0,0.0,602.875,-0.1,43.12,0.0,8.8,0.0,,,102.0,63.82,0.21,10.3,0.0,,4.32,0.0
2024-12-02 11:00:00,0.0,85.2,,0.51,0.0,65.2079,,68.43,24.0,0.0,-0.01,0.0,25.2447,0.0,0.0,0,5.4,157.63,0.04,0.0,,47.1,0.12,0.0,0.1,0.0,55.7,188.003,0.0,0.0,519.0,500.625,0.0,0.02,3.69,105.17,0.0,0.0,28.1793,0.0,0.0,78.2,470.660003662,0.0,31.06,18.0,5.0,0.585,0.0,220.89,,0.0,92.273,0.1,0.0,0.0,609.875,-0.1,46.02,0.0,7.2,0.0,,,102.0,13.02,0.19,9.34,0.0,,4.32,0.0
2024-12-02 11:05:00,0.0,89.4,,4.5,0.0,53.5439,,62.84,21.2,0.0,-0.01,0.0,30.3032,0.0,0.0,0,6.2,153.46,0.04,0.0,,48.6,0.12,0.0,0.1,0.0,75.3,177.817,0.0,0.0,521.0,501.75,0.0,0.02,5.835,55.57,0.0,0.0,36.8252,0.0,0.0,83.2,496.589996338,0.0,31.07,19.3,6.7,0.585,0.0,253.22,,0.0,96.484,3.9,0.0,0.0,608.438,-0.1,34.76,0.0,7.1,0.0,,,102.03,0.0,0.26,15.34,0.0,,4.32,0.0
2024-12-02 11:10:00,0.0,86.5,,9.4,0.0,50.6996,,67.04,19.7,0.0,-0.01,0.0,33.153,0.0,0.0,0,4.8,177.98,0.04,0.0,,46.5,26.56,0.0,0.1,0.0,42.3,183.181,0.0,0.0,505.0,499.875,0.0,0.02,8.235,165.097,0.0,0.0,33.2133,0.0,0.0,73.6,289.649993896,0.0,31.09,28.1,7.0,0.585,0.0,242.83,,0.0,104.309,8.8,0.0,0.0,605.406,0.0,36.3,0.0,8.1,0.0,,,101.99,70.94,0.21,14.81,11.98,,4.33,0.0
2024-12-02 11:15:00,0.0,79.1,,74.77,0.0,66.8009,,63.41,23.7,0.0,-0.01,0.0,32.597,0.0,0.0,0,1.8,146.31,0.04,0.0,,48.9,108.97,0.0,0.1,0.0,38.1,190.803,0.0,0.0,508.0,499.875,0.0,0.02,5.16,166.55,0.0,0.0,37.9589,44.3,0.0,72.4,143.419998169,0.0,31.07,24.6,7.4,0.585,0.0,225.09,,0.0,89.046,72.0,0.0,0.0,599.875,0.0,36.6,0.0,8.0,0.0,,,102.02,68.68,0.23,15.15,11.99,,4.33,0.0
2024-12-02 11:20:00,0.0,76.3,,63.12,0.0,65.0004,,63.88,19.4,0.0,-0.01,0.0,32.7701,0.0,0.0,0,7.3,165.6,0.04,0.0,,48.1,109.2,0.0,0.1,0.0,43.9,149.908,0.0,0.0,501.0,500.25,0.0,0.02,6.42,168.99,0.0,30.79,38.5937,47.2,0.0,75.1,37.0400009155,0.0,31.01,24.9,7.7,0.585,0.0,235.78,,0.0,88.561,58.4,0.0,0.0,596.406,0.1,33.71,97.14,11.5,0.0,,,102.02,82.5,0.24,22.65,12.0,,4.32,0.0
2024-12-02 11:25:00,0.0,85.8,,77.4,0.0,60.795,,59.79,22.1,0.0,-0.01,0.0,29.3181,0.0,0.0,0,6.8,137.87,0.04,0.0,,49.2,109.27,0.0,0.1,0.0,41.3,180.663,0.0,0.0,514.0,501.75,0.0,0.02,8.01,173.43,0.0,0.0,32.6594,45.3,0.0,83.8,0.0,0.0,31.18,18.9,9.2,0.585,0.0,217.28,,0.0,73.861,53.1,0.0,0.0,602.75,0.0,33.81,57.26,10.5,0.0,,,102.03,94.38,0.28,42.27,11.95,,4.33,0.0
2024-12-02 11:30:00,0.0,95.1,,62.25,0.0,57.6028,,69.49,20.8,0.0,-0.01,0.0,32.3103,0.0,0.0,0,4.4,127.29,0.04,0.0,,49.2,109.19,0.0,0.1,0.0,41.6,178.946,17.3,0.0,498.0,500.25,0.0,0.02,5.25,167.72,0.0,66.18,19.2495,44.4,0.0,88.3,0.0,0.0,30.94,25.3,9.8,0.585,0.0,222.07,,0.0,82.915,49.0,0.0,0.0,606.125,0.0,41.48,95.43,7.7,0.0,,,102.04,85.48,0.26,61.28,12.0,,4.33,0.0
